"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 14, 2017","457.00","462.70","466.70","455.85","33.88M","-1.40%"
"Mar 13, 2017","463.50","466.05","470.94","461.95","53.74M","-1.53%"
"Mar 10, 2017","470.70","456.80","474.55","455.80","105.66M","3.68%"
"Mar 09, 2017","454.00","455.95","457.31","448.00","62.24M","-1.45%"
"Mar 08, 2017","460.70","464.10","464.10","460.15","26.15M","-0.50%"
"Mar 07, 2017","463.00","462.35","465.85","461.35","45.49M","0.04%"
"Mar 06, 2017","462.80","462.60","463.00","457.50","22.33M","-0.27%"
"Mar 03, 2017","464.05","463.60","466.50","461.77","23.47M","-0.17%"
"Mar 02, 2017","464.85","464.90","467.75","463.06","40.04M","0.05%"
"Mar 01, 2017","464.60","458.95","472.60","455.55","54.58M","2.44%"
"Feb 28, 2017","453.55","454.00","455.65","450.00","49.81M","0.45%"
"Feb 27, 2017","451.50","450.00","453.65","447.79","34.73M","0.98%"
"Feb 24, 2017","447.10","449.95","451.27","443.40","29.92M","-0.73%"
"Feb 23, 2017","450.40","448.85","453.40","447.83","35.88M","0.60%"
"Feb 22, 2017","447.70","452.00","454.00","445.50","35.99M","-0.69%"
"Feb 21, 2017","450.80","447.25","456.70","445.20","47.43M","1.26%"
"Feb 20, 2017","445.20","447.30","449.95","444.70","27.35M","-0.18%"
"Feb 17, 2017","446.00","449.05","449.35","440.80","34.02M","-0.54%"
"Feb 16, 2017","448.40","451.80","454.55","448.35","29.54M","-2.00%"
"Feb 15, 2017","457.55","463.65","463.65","457.55","26.74M","-0.42%"
"Feb 14, 2017","459.50","460.35","462.85","458.45","18.25M","-0.02%"
"Feb 13, 2017","459.60","461.65","462.50","454.77","23.65M","0.00%"
"Feb 10, 2017","459.60","460.00","463.95","456.25","49.95M","0.20%"
"Feb 09, 2017","458.70","460.00","463.35","455.17","37.09M","0.60%"
"Feb 08, 2017","455.95","458.45","459.50","450.95","44.76M","-0.25%"
"Feb 07, 2017","457.10","464.00","468.25","456.25","58.00M","-4.08%"
"Feb 06, 2017","476.55","479.05","482.95","475.65","27.04M","-0.43%"
"Feb 03, 2017","478.60","474.80","480.45","473.15","26.75M","1.25%"
"Feb 02, 2017","472.70","472.15","476.20","470.54","32.67M","-0.04%"
"Feb 01, 2017","472.90","477.55","479.00","471.40","28.29M","0.01%"
"Jan 31, 2017","472.85","476.05","480.45","472.80","40.18M","-0.67%"
"Jan 30, 2017","476.05","482.70","483.85","474.70","30.12M","-2.21%"
"Jan 27, 2017","486.80","487.80","488.15","481.35","22.61M","0.29%"
